TWTR|09:30:17.375|65.0000|500
TWTR|09:30:17.375|65.0000|200
TWTR|09:30:17.375|65.0000|100
TWTR|09:30:17.375|65.0000|100
TWTR|09:30:17.375|65.0000|100
TWTR|09:30:17.375|64.9900|200
TWTR|09:30:17.425|65.0000|22
TWTR|09:30:17.525|64.9620|100
TWTR|09:30:17.550|64.9500|100
TWTR|09:30:17.550|64.9500|100
TWTR|09:30:17.550|64.8900|100
TWTR|09:30:17.550|64.8800|100
TWTR|09:30:17.550|64.8800|100
TWTR|09:30:17.550|64.9350|100
TWTR|09:30:17.600|64.9900|100
TWTR|09:30:17.600|64.9350|100
TWTR|09:30:17.600|64.9350|100
TWTR|09:30:17.600|64.9900|500
TWTR|09:30:17.675|64.9900|100
TWTR|09:30:17.675|65.0000|300
TWTR|09:30:17.675|65.0000|100
TWTR|09:30:17.675|65.0000|100
TWTR|09:30:17.675|65.0000|497
TWTR|09:30:17.675|65.0000|103
TWTR|09:30:17.725|64.8800|100
TWTR|09:30:17.850|65.0000|100
TWTR|09:30:17.850|65.0000|247
TWTR|09:30:17.850|65.0000|153
TWTR|09:30:17.925|65.0000|147
TWTR|09:30:17.925|65.0000|53
TWTR|09:30:17.975|65.0000|47
TWTR|09:30:17.975|65.0100|500
TWTR|09:30:17.975|65.0100|2500
TWTR|09:30:17.975|65.0200|1
TWTR|09:30:18.075|64.9650|100
TWTR|09:30:18.075|64.9650|100
TWTR|09:30:18.100|65.0200|100
TWTR|09:30:18.100|65.0100|100
TWTR|09:30:18.100|65.0200|53
TWTR|09:30:18.150|65.0100|50
TWTR|09:30:18.150|65.0100|50
TWTR|09:30:18.150|65.0200|50
TWTR|09:30:18.150|64.8800|50
TWTR|09:30:18.150|64.8800|50
TWTR|09:30:18.175|64.9950|100
TWTR|09:30:18.200|64.8800|100
TWTR|09:30:18.200|65.0199|800
TWTR|09:30:18.225|65.0200|200
TWTR|09:30:18.300|65.0200|24
TWTR|09:30:18.325|65.0500|500
TWTR|09:30:18.325|65.0496|500
TWTR|09:30:18.450|65.0500|300
TWTR|09:30:18.450|65.0500|100
TWTR|09:30:18.500|65.0090|100
TWTR|09:30:18.550|65.0500|50
TWTR|09:30:18.550|65.0500|50
TWTR|09:30:18.550|65.0500|50
TWTR|09:30:18.575|65.0600|100
TWTR|09:30:18.575|65.0700|100
TWTR|09:30:18.575|65.0700|100
TWTR|09:30:18.575|65.0800|50
TWTR|09:30:18.700|65.0800|50
TWTR|09:30:18.700|65.0800|50
TWTR|09:30:18.775|65.0800|100
TWTR|09:30:18.775|65.0800|300
TWTR|09:30:18.800|64.9600|1
TWTR|09:30:18.800|65.0510|1000
TWTR|09:30:18.825|65.0510|1100
TWTR|09:30:18.825|65.0800|100
TWTR|09:30:18.825|65.0800|100
TWTR|09:30:18.825|65.0560|3900
TWTR|09:30:18.825|65.0800|200
TWTR|09:30:18.825|65.0800|100
TWTR|09:30:18.825|65.0800|100
TWTR|09:30:18.850|65.0800|100
TWTR|09:30:18.850|65.0800|50
TWTR|09:30:18.850|65.1000|100
TWTR|09:30:18.875|65.1000|400
TWTR|09:30:18.875|64.9100|200
TWTR|09:30:18.950|64.8800|50
TWTR|09:30:18.950|65.1000|50
TWTR|09:30:18.975|64.9100|100
TWTR|09:30:19.050|65.1000|40
TWTR|09:30:19.125|65.0501|2300
TWTR|09:30:19.125|65.1000|100
TWTR|09:30:19.175|64.9500|70
TWTR|09:30:19.200|65.1000|214
TWTR|09:30:19.475|65.0887|1000
TWTR|09:30:19.475|65.1000|79
TWTR|09:30:19.500|65.1000|50
TWTR|09:30:19.500|65.1000|50
TWTR|09:30:19.500|65.1000|666
TWTR|09:30:19.525|65.1000|100
TWTR|09:30:19.525|65.1000|100
TWTR|09:30:19.525|64.9500|86
TWTR|09:30:19.525|65.1000|200
TWTR|09:30:19.525|65.1100|5
TWTR|09:30:19.525|65.1100|4
TWTR|09:30:19.525|65.1100|4
TWTR|09:30:19.525|65.1100|4
TWTR|09:30:19.525|65.1100|4
TWTR|09:30:19.525|65.1100|4
TWTR|09:30:19.525|65.1000|184
TWTR|09:30:19.575|65.1000|96
TWTR|09:30:19.575|64.9600|100
TWTR|09:30:19.700|65.1000|100
TWTR|09:30:20.075|65.1000|50
TWTR|09:30:20.125|65.1000|20
TWTR|09:30:20.125|65.1000|400
TWTR|09:30:20.125|65.1400|100
TWTR|09:30:20.125|65.1500|665
TWTR|09:30:20.125|65.1500|400
TWTR|09:30:20.125|65.1500|1135
TWTR|09:30:20.175|65.1800|80
TWTR|09:30:20.225|65.1800|100
TWTR|09:30:20.225|65.1100|275
TWTR|09:30:20.225|65.1000|100
TWTR|09:30:20.225|65.0700|100
TWTR|09:30:20.225|65.0700|100
TWTR|09:30:20.225|65.0600|100
TWTR|09:30:20.225|65.0600|100
TWTR|09:30:20.225|65.0600|100
TWTR|09:30:20.225|65.0600|100
TWTR|09:30:20.250|64.9612|100
TWTR|09:30:20.275|65.1100|100
TWTR|09:30:20.275|65.1600|100
TWTR|09:30:20.275|65.1600|100
TWTR|09:30:20.300|65.1700|100
TWTR|09:30:20.350|65.1700|300
TWTR|09:30:20.350|65.1700|80
TWTR|09:30:20.725|65.1500|100
TWTR|09:30:21.025|65.1500|100
TWTR|09:30:21.025|65.1600|100
TWTR|09:30:21.175|65.1600|100
TWTR|09:30:21.300|64.8900|80
TWTR|09:30:21.300|65.1700|100
TWTR|09:30:21.500|65.1699|6000
TWTR|09:30:21.600|64.8900|100
TWTR|09:30:21.600|65.1700|100
TWTR|09:30:21.650|64.8900|3
TWTR|09:30:21.650|64.8900|2
TWTR|09:30:21.650|64.8900|10
TWTR|09:30:21.650|64.8900|52
TWTR|09:30:21.650|64.8900|83
TWTR|09:30:21.700|64.8900|40
TWTR|09:30:21.700|64.8900|289
TWTR|09:30:21.700|64.8900|17
TWTR|09:30:21.700|64.8900|300
TWTR|09:30:21.750|65.1360|200
TWTR|09:30:21.850|64.8150|492
TWTR|09:30:22.050|65.1500|100
TWTR|09:30:22.050|65.1600|100
TWTR|09:30:22.050|65.1600|100
TWTR|09:30:22.050|65.1600|100
TWTR|09:30:22.050|65.1600|100
TWTR|09:30:22.075|65.1700|100
TWTR|09:30:22.275|65.1676|100
TWTR|09:30:22.275|65.1700|400
TWTR|09:30:22.425|65.1360|1000
TWTR|09:30:22.500|65.1682|100
TWTR|09:30:22.750|65.1680|2000
TWTR|09:30:22.975|65.1600|100
TWTR|09:30:22.975|65.1600|100
TWTR|09:30:22.975|64.8350|53
TWTR|09:30:22.975|65.1200|5000
TWTR|09:30:22.975|65.0500|100
TWTR|09:30:23.225|65.1600|200
TWTR|09:30:23.225|65.1300|100
TWTR|09:30:23.225|65.1600|100
TWTR|09:30:23.250|65.1700|200
TWTR|09:30:23.250|65.1700|100
TWTR|09:30:23.250|65.1700|100
TWTR|09:30:23.250|65.1800|900
TWTR|09:30:23.275|65.1800|100
TWTR|09:30:23.275|65.1900|825
TWTR|09:30:23.275|65.1700|1
TWTR|09:30:23.275|65.1900|24
TWTR|09:30:23.275|65.1800|50
TWTR|09:30:23.275|65.1900|1
TWTR|09:30:23.275|65.1900|200
TWTR|09:30:23.275|64.9700|27
TWTR|09:30:23.275|64.9700|1
TWTR|09:30:23.300|64.9700|615
TWTR|09:30:23.300|64.9700|25
TWTR|09:30:23.300|65.1900|2000
TWTR|09:30:23.300|65.1900|1200
TWTR|09:30:23.500|65.1100|100
TWTR|09:30:23.825|64.8600|200
TWTR|09:30:23.950|65.1300|100
TWTR|09:30:24.075|65.1700|9
TWTR|09:30:24.175|65.0501|25
TWTR|09:30:24.300|65.0700|100
TWTR|09:30:24.300|64.8642|600
TWTR|09:30:24.300|65.0034|100
TWTR|09:30:24.300|65.0019|100
TWTR|09:30:24.300|65.0000|300
TWTR|09:30:24.300|65.0520|100
TWTR|09:30:24.300|65.0200|100
TWTR|09:30:24.300|65.0520|100
TWTR|09:30:24.300|65.0520|100
TWTR|09:30:24.325|65.0520|100
TWTR|09:30:24.375|65.1700|1500
TWTR|09:30:24.450|65.1899|380
TWTR|09:30:24.500|65.1700|21
TWTR|09:30:24.600|65.0680|100
TWTR|09:30:24.600|65.0600|100
TWTR|09:30:24.625|65.0600|58
TWTR|09:30:24.650|65.0600|100
TWTR|09:30:24.650|65.0600|42
TWTR|09:30:24.650|65.0600|82
TWTR|09:30:24.700|65.1420|150
TWTR|09:30:24.725|65.1000|200
TWTR|09:30:24.775|65.1499|1000
TWTR|09:30:24.800|65.0300|100
TWTR|09:30:24.800|65.0100|100
TWTR|09:30:24.900|64.9699|200
TWTR|09:30:24.925|64.9700|100
TWTR|09:30:25.075|65.1500|3000
TWTR|09:30:25.125|65.1499|25
TWTR|09:30:25.250|64.9600|100
TWTR|09:30:25.300|65.1400|1
TWTR|09:30:25.375|65.1496|490
TWTR|09:30:25.400|64.9500|50
TWTR|09:30:25.400|64.9300|1168
TWTR|09:30:25.400|65.1000|300
TWTR|09:30:25.400|65.1000|3500
TWTR|09:30:25.425|64.9500|649
TWTR|09:30:25.450|65.1400|99
TWTR|09:30:25.450|65.1400|1
TWTR|09:30:25.450|65.1400|99
TWTR|09:30:25.450|65.1400|1
TWTR|09:30:25.450|65.1400|99
TWTR|09:30:25.450|65.1500|1
TWTR|09:30:25.475|65.1458|100
TWTR|09:30:25.500|65.1200|100
TWTR|09:30:25.500|65.0200|197
TWTR|09:30:25.500|65.0000|300
TWTR|09:30:25.500|65.0200|100
TWTR|09:30:25.500|65.1400|100
TWTR|09:30:25.500|65.1250|100
TWTR|09:30:25.550|65.1400|200
TWTR|09:30:25.550|65.1400|200
TWTR|09:30:25.550|65.1400|53
TWTR|09:30:25.600|65.1400|200
TWTR|09:30:25.600|65.1400|200
TWTR|09:30:25.625|65.1400|200
TWTR|09:30:25.625|65.1500|100
TWTR|09:30:25.675|65.1700|400
TWTR|09:30:25.675|65.1700|500
TWTR|09:30:25.675|65.1400|100
TWTR|09:30:25.675|65.1700|100
TWTR|09:30:25.775|65.0750|1000
TWTR|09:30:25.800|65.1700|100
TWTR|09:30:25.800|65.1690|1000
TWTR|09:30:25.850|65.1699|30
TWTR|09:30:25.850|65.1700|100
TWTR|09:30:25.900|65.1625|25
TWTR|09:30:25.925|65.1380|1000
TWTR|09:30:26.000|65.1100|1000
TWTR|09:30:26.025|65.0800|900
TWTR|09:30:26.025|65.1584|300
TWTR|09:30:26.225|65.1200|100
TWTR|09:30:26.225|65.1700|1600
TWTR|09:30:26.450|65.0600|100
TWTR|09:30:26.475|65.0700|100
TWTR|09:30:26.475|65.0700|100
TWTR|09:30:26.475|65.0700|100
TWTR|09:30:26.475|65.0600|100
TWTR|09:30:26.475|65.0600|100
TWTR|09:30:26.475|65.0600|100
TWTR|09:30:26.475|65.0500|100
TWTR|09:30:26.475|65.0300|100
TWTR|09:30:26.475|65.0400|300
TWTR|09:30:26.475|65.0300|400
TWTR|09:30:26.475|65.0300|100
TWTR|09:30:26.475|65.0300|100
TWTR|09:30:26.500|65.1499|100
TWTR|09:30:26.500|65.1486|5000
TWTR|09:30:26.500|65.0100|100
TWTR|09:30:26.500|65.0100|700
TWTR|09:30:26.525|65.0660|100
TWTR|09:30:26.575|65.1600|100
TWTR|09:30:26.575|65.0000|200
TWTR|09:30:26.575|65.1600|300
TWTR|09:30:26.575|65.1399|100
TWTR|09:30:26.575|65.1380|100
TWTR|09:30:26.625|65.1399|100
TWTR|09:30:26.625|65.0700|100
TWTR|09:30:26.725|65.1650|500
TWTR|09:30:26.825|65.1500|300
TWTR|09:30:26.975|65.1700|100
TWTR|09:30:27.150|65.1300|100
TWTR|09:30:27.150|65.1400|100
TWTR|09:30:27.150|65.1500|100
TWTR|09:30:27.150|65.1500|100
TWTR|09:30:27.150|65.1600|200
TWTR|09:30:27.150|65.1700|100
TWTR|09:30:27.150|65.1700|30
TWTR|09:30:27.175|65.1700|1015
TWTR|09:30:27.175|65.1800|500
TWTR|09:30:27.175|65.1600|100
TWTR|09:30:27.225|65.1900|800
TWTR|09:30:27.225|65.1900|780
TWTR|09:30:27.250|65.1600|1500
TWTR|09:30:27.350|65.1400|300
TWTR|09:30:27.925|65.1000|100
TWTR|09:30:27.925|65.1900|100
TWTR|09:30:28.000|65.1850|140
TWTR|09:30:28.000|65.1900|100
TWTR|09:30:28.000|65.1899|1176
TWTR|09:30:28.175|65.1900|100
TWTR|09:30:28.325|65.0060|100
TWTR|09:30:28.325|65.0700|100
TWTR|09:30:28.325|65.0700|100
TWTR|09:30:28.375|65.1000|100
TWTR|09:30:28.400|65.0900|50
TWTR|09:30:28.400|65.1900|1975
TWTR|09:30:28.400|65.1350|100
TWTR|09:30:28.400|65.0400|1000
TWTR|09:30:28.425|65.1700|100
TWTR|09:30:28.425|65.1600|100
TWTR|09:30:28.675|65.1800|300
TWTR|09:30:28.750|65.1780|100
TWTR|09:30:28.800|65.1800|100
TWTR|09:30:28.825|65.1800|50
TWTR|09:30:28.825|65.1900|90
TWTR|09:30:28.825|65.1800|100
TWTR|09:30:28.825|65.1900|100
TWTR|09:30:28.825|65.1800|100
TWTR|09:30:28.825|65.1900|10
TWTR|09:30:28.825|65.1800|100
TWTR|09:30:28.825|65.2000|100
TWTR|09:30:28.825|65.2000|190
TWTR|09:30:28.825|65.1800|100
TWTR|09:30:28.825|65.1800|23
TWTR|09:30:28.825|65.1900|100
TWTR|09:30:28.825|65.1900|100
TWTR|09:30:28.825|65.2000|120
TWTR|09:30:28.825|65.1900|100
TWTR|09:30:28.825|65.1900|100
TWTR|09:30:28.875|65.1900|100
TWTR|09:30:28.875|65.1900|100
TWTR|09:30:28.875|65.1900|100
TWTR|09:30:28.875|65.2000|390
TWTR|09:30:28.875|65.2000|10
TWTR|09:30:28.975|65.2000|100
TWTR|09:30:29.050|65.1300|10
TWTR|09:30:29.175|65.0901|2000
TWTR|09:30:29.250|65.2000|100
TWTR|09:30:29.300|65.2000|890
TWTR|09:30:29.300|65.2000|110
TWTR|09:30:29.350|65.1999|174
TWTR|09:30:29.350|65.2000|50
TWTR|09:30:29.475|65.1800|100
TWTR|09:30:29.500|65.2000|25
TWTR|09:30:29.525|65.1890|100
TWTR|09:30:29.550|65.2000|25
TWTR|09:30:29.775|65.2000|400
TWTR|09:30:29.800|65.2000|100
TWTR|09:30:29.800|65.2000|100
TWTR|09:30:29.800|65.0900|100
TWTR|09:30:29.800|65.0900|100
TWTR|09:30:29.950|65.0901|1100
TWTR|09:30:30.000|65.2000|200
TWTR|09:30:30.000|65.2000|100
TWTR|09:30:30.000|65.2000|50
TWTR|09:30:30.000|65.2000|150
TWTR|09:30:30.000|65.2000|30
TWTR|09:30:30.025|65.2000|225
TWTR|09:30:30.025|65.2000|200
TWTR|09:30:30.025|65.2000|505
TWTR|09:30:30.025|65.2000|400
TWTR|09:30:30.025|65.2000|100
TWTR|09:30:30.050|64.8800|13
TWTR|09:30:30.100|65.2020|100
TWTR|09:30:30.100|65.2000|400
TWTR|09:30:30.100|65.1900|5100
TWTR|09:30:30.200|65.2000|10
TWTR|09:30:30.325|65.2100|25
TWTR|09:30:30.350|65.1500|1100
TWTR|09:30:30.350|65.1297|3600
TWTR|09:30:30.400|65.2000|50
TWTR|09:30:30.400|65.0900|50
TWTR|09:30:30.400|65.0900|100
TWTR|09:30:30.400|65.0900|100
TWTR|09:30:30.400|65.1940|100
TWTR|09:30:30.400|65.0900|50
TWTR|09:30:30.425|65.2000|50
TWTR|09:30:30.425|65.2000|62
TWTR|09:30:30.425|65.1850|100
TWTR|09:30:30.525|65.2000|500
TWTR|09:30:30.525|65.2000|23
TWTR|09:30:30.525|65.2100|252
TWTR|09:30:30.525|65.2020|100
TWTR|09:30:30.525|65.0910|1000
TWTR|09:30:30.550|65.2100|248
TWTR|09:30:30.550|65.2400|100
TWTR|09:30:30.550|65.2400|90
TWTR|09:30:30.575|65.2500|62
TWTR|09:30:30.575|65.2500|25
TWTR|09:30:30.650|65.2500|31
TWTR|09:30:30.700|65.2499|1000
TWTR|09:30:30.750|65.1890|890
TWTR|09:30:30.850|65.1890|110
TWTR|09:30:30.950|65.2500|100
TWTR|09:30:30.950|65.2500|138
TWTR|09:30:30.950|65.2500|1262
TWTR|09:30:30.950|65.2100|5
TWTR|09:30:30.975|65.2500|170
TWTR|09:30:30.975|65.2500|462
TWTR|09:30:30.975|65.2500|500
TWTR|09:30:30.975|65.2500|38
TWTR|09:30:30.975|65.2499|50
TWTR|09:30:31.050|65.1200|200
TWTR|09:30:31.050|65.1200|100
TWTR|09:30:31.075|65.2440|300
TWTR|09:30:31.100|65.2450|15
TWTR|09:30:31.100|65.2500|15
TWTR|09:30:31.100|65.2500|685
TWTR|09:30:31.125|65.2450|437
TWTR|09:30:31.125|65.2450|248
TWTR|09:30:31.250|65.2400|50
TWTR|09:30:31.250|65.2500|100
TWTR|09:30:31.275|65.2500|100
TWTR|09:30:31.300|65.2500|250
TWTR|09:30:31.425|65.0000|1
TWTR|09:30:31.475|65.2400|500
TWTR|09:30:31.475|65.2400|500
TWTR|09:30:31.475|65.2400|500
